Country,Date,Latitude,Longitude,Deaths,Confirmed,Recovered
Comoros,2020-07-11,-12.1667,44.25,7.0,317.0,296.0
Comoros,2020-07-12,-12.1667,44.25,7.0,317.0,296.0
Comoros,2020-07-13,-12.1667,44.25,7.0,317.0,296.0
Comoros,2020-07-14,-12.1667,44.25,7.0,321.0,302.0
Comoros,2020-07-15,-12.1667,44.25,7.0,321.0,302.0
Comoros,2020-07-16,-12.1667,44.25,7.0,328.0,311.0
Comoros,2020-07-17,-12.1667,44.25,7.0,328.0,311.0
Comoros,2020-07-18,-12.1667,44.25,7.0,328.0,311.0
Comoros,2020-07-19,-12.1667,44.25,7.0,334.0,313.0
Comoros,2020-07-20,-12.1667,44.25,7.0,334.0,313.0
Comoros,2020-07-21,-12.1667,44.25,7.0,337.0,319.0
Comoros,2020-07-22,-12.1667,44.25,7.0,337.0,319.0
Comoros,2020-07-23,-12.1667,44.25,7.0,340.0,324.0
Comoros,2020-07-24,-12.1667,44.25,7.0,340.0,324.0
Comoros,2020-07-25,-12.1667,44.25,7.0,340.0,324.0
Comoros,2020-07-26,-12.1667,44.25,7.0,354.0,328.0
Comoros,2020-07-27,-12.1667,44.25,7.0,354.0,328.0
Comoros,2020-07-28,-12.1667,44.25,7.0,354.0,328.0
Comoros,2020-07-29,-12.1667,44.25,7.0,378.0,330.0
Comoros,2020-07-30,-12.1667,44.25,7.0,378.0,330.0
Comoros,2020-07-31,-12.1667,44.25,7.0,378.0,330.0
Comoros,2020-08-01,-12.1667,44.25,7.0,386.0,330.0
Comoros,2020-08-02,-12.1667,44.25,7.0,386.0,330.0
Comoros,2020-08-03,-12.1667,44.25,7.0,386.0,330.0
Comoros,2020-08-04,-12.1667,44.25,7.0,388.0,340.0
Comoros,2020-08-05,-12.1667,44.25,7.0,388.0,340.0
Comoros,2020-08-06,-12.1667,44.25,7.0,396.0,340.0
Comoros,2020-08-07,-12.1667,44.25,7.0,396.0,353.0
Comoros,2020-08-08,-12.1667,44.25,7.0,399.0,369.0
Comoros,2020-08-09,-12.1667,44.25,7.0,399.0,369.0
Comoros,2020-08-10,-12.1667,44.25,7.0,399.0,369.0
Comoros,2020-08-11,-12.1667,44.25,7.0,399.0,379.0
Comoros,2020-08-12,-12.1667,44.25,7.0,399.0,379.0
Comoros,2020-08-13,-12.1667,44.25,7.0,399.0,379.0
Comoros,2020-08-14,-12.1667,44.25,7.0,403.0,379.0
Comoros,2020-08-15,-12.1667,44.25,7.0,403.0,379.0
Comoros,2020-08-16,-12.1667,44.25,7.0,405.0,379.0
Comoros,2020-08-17,-12.1667,44.25,7.0,405.0,379.0
Comoros,2020-08-18,-12.1667,44.25,7.0,406.0,393.0
Comoros,2020-08-19,-12.1667,44.25,7.0,406.0,393.0
Comoros,2020-08-20,-12.1667,44.25,7.0,417.0,396.0
Comoros,2020-08-21,-12.1667,44.25,7.0,417.0,396.0
Comoros,2020-08-22,-12.1667,44.25,7.0,417.0,396.0
Comoros,2020-08-23,-12.1667,44.25,7.0,417.0,396.0
Comoros,2020-08-24,-12.1667,44.25,7.0,417.0,396.0
Comoros,2020-08-25,-12.1667,44.25,7.0,417.0,399.0
Comoros,2020-08-26,-12.1667,44.25,7.0,417.0,399.0
Comoros,2020-08-27,-12.1667,44.25,7.0,422.0,399.0
Comoros,2020-08-28,-12.1667,44.25,7.0,422.0,399.0
Comoros,2020-08-29,-12.1667,44.25,7.0,423.0,399.0
Comoros,2020-08-30,-12.1667,44.25,7.0,423.0,399.0
Comoros,2020-08-31,-12.1667,44.25,7.0,423.0,399.0
Comoros,2020-09-01,-12.1667,44.25,7.0,427.0,410.0
Comoros,2020-09-02,-12.1667,44.25,7.0,427.0,410.0
Comoros,2020-09-03,-12.1667,44.25,7.0,448.0,410.0
Comoros,2020-09-04,-12.1667,44.25,7.0,448.0,410.0
Comoros,2020-09-05,-12.1667,44.25,7.0,452.0,410.0
Comoros,2020-09-06,-12.1667,44.25,7.0,452.0,410.0
Comoros,2020-09-07,-12.1667,44.25,7.0,452.0,410.0
Comoros,2020-09-08,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-09,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-10,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-11,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-12,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-13,-12.1667,44.25,7.0,456.0,415.0
Comoros,2020-09-14,-12.1667,44.25,7.0,457.0,427.0
Comoros,2020-09-15,-12.1667,44.25,7.0,467.0,446.0
Comoros,2020-09-16,-12.1667,44.25,7.0,467.0,446.0
Comoros,2020-09-17,-12.1667,44.25,7.0,470.0,449.0
Comoros,2020-09-18,-12.1667,44.25,7.0,470.0,449.0
Comoros,2020-09-19,-12.1667,44.25,7.0,470.0,450.0
Comoros,2020-09-20,-12.1667,44.25,7.0,470.0,450.0
Comoros,2020-09-21,-12.1667,44.25,7.0,470.0,450.0
Comoros,2020-09-22,-12.1667,44.25,7.0,470.0,453.0
Comoros,2020-09-23,-12.1667,44.25,7.0,470.0,453.0
Comoros,2020-09-24,-12.1667,44.25,7.0,474.0,453.0
Comoros,2020-09-25,-12.1667,44.25,7.0,474.0,453.0
Comoros,2020-09-26,-12.1667,44.25,7.0,478.0,458.0
Comoros,2020-09-27,-12.1667,44.25,7.0,478.0,458.0
Comoros,2020-09-28,-12.1667,44.25,7.0,478.0,458.0
Comoros,2020-09-29,-12.1667,44.25,7.0,479.0,464.0
Comoros,2020-09-30,-12.1667,44.25,7.0,479.0,464.0
Comoros,2020-10-01,-12.1667,44.25,7.0,484.0,466.0
Comoros,2020-10-02,-12.1667,44.25,7.0,484.0,466.0
Comoros,2020-10-03,-12.1667,44.25,7.0,487.0,466.0
Comoros,2020-10-04,-12.1667,44.25,7.0,487.0,466.0
Comoros,2020-10-05,-12.1667,44.25,7.0,487.0,466.0
Comoros,2020-10-06,-12.1667,44.25,7.0,491.0,468.0
CostaRica,2020-07-01,10.0,-84.0,17.0,3753.0,1516.0
CostaRica,2020-07-02,10.0,-84.0,18.0,4023.0,1589.0
CostaRica,2020-07-03,10.0,-84.0,18.0,4311.0,1657.0
CostaRica,2020-07-04,10.0,-84.0,18.0,4621.0,1721.0
CostaRica,2020-07-05,10.0,-84.0,19.0,4996.0,1745.0
CostaRica,2020-07-06,10.0,-84.0,23.0,5241.0,1776.0
CostaRica,2020-07-07,10.0,-84.0,23.0,5486.0,1810.0
CostaRica,2020-07-08,10.0,-84.0,25.0,5836.0,1929.0
CostaRica,2020-07-09,10.0,-84.0,25.0,6485.0,2023.0
CostaRica,2020-07-10,10.0,-84.0,26.0,6845.0,2110.0
CostaRica,2020-07-11,10.0,-84.0,28.0,7231.0,2220.0
CostaRica,2020-07-12,10.0,-84.0,30.0,7596.0,2239.0
CostaRica,2020-07-13,10.0,-84.0,34.0,8036.0,2304.0
CostaRica,2020-07-14,10.0,-84.0,37.0,8482.0,2441.0
CostaRica,2020-07-15,10.0,-84.0,40.0,8986.0,2551.0
CostaRica,2020-07-16,10.0,-84.0,42.0,9546.0,2673.0
CostaRica,2020-07-17,10.0,-84.0,47.0,9969.0,2818.0
CostaRica,2020-07-18,10.0,-84.0,54.0,10551.0,2902.0
CostaRica,2020-07-19,10.0,-84.0,62.0,11114.0,2966.0
CostaRica,2020-07-20,10.0,-84.0,66.0,11534.0,3019.0
CostaRica,2020-07-21,10.0,-84.0,68.0,11811.0,3194.0
CostaRica,2020-07-22,10.0,-84.0,71.0,12361.0,3322.0
CostaRica,2020-07-23,10.0,-84.0,80.0,13129.0,3448.0
CostaRica,2020-07-24,10.0,-84.0,87.0,13669.0,3505.0
CostaRica,2020-07-25,10.0,-84.0,98.0,14600.0,3640.0
CostaRica,2020-07-26,10.0,-84.0,104.0,15229.0,3736.0
CostaRica,2020-07-27,10.0,-84.0,115.0,15841.0,3824.0
CostaRica,2020-07-28,10.0,-84.0,125.0,16344.0,3920.0
CostaRica,2020-07-29,10.0,-84.0,133.0,16800.0,4050.0
CostaRica,2020-07-30,10.0,-84.0,140.0,17290.0,4280.0
CostaRica,2020-07-31,10.0,-84.0,150.0,17820.0,4404.0
CostaRica,2020-08-01,10.0,-84.0,154.0,18187.0,4531.0
CostaRica,2020-08-02,10.0,-84.0,162.0,18975.0,4585.0
CostaRica,2020-08-03,10.0,-84.0,171.0,19402.0,4689.0
CostaRica,2020-08-04,10.0,-84.0,181.0,19837.0,6590.0
CostaRica,2020-08-05,10.0,-84.0,191.0,20417.0,6851.0
CostaRica,2020-08-06,10.0,-84.0,200.0,21070.0,7038.0
CostaRica,2020-08-07,10.0,-84.0,218.0,22081.0,7266.0
CostaRica,2020-08-08,10.0,-84.0,228.0,22802.0,7589.0
CostaRica,2020-08-09,10.0,-84.0,235.0,23286.0,7730.0
CostaRica,2020-08-10,10.0,-84.0,244.0,23872.0,7823.0
CostaRica,2020-08-11,10.0,-84.0,255.0,24508.0,7971.0
CostaRica,2020-08-12,10.0,-84.0,263.0,25057.0,8189.0
CostaRica,2020-08-13,10.0,-84.0,272.0,26129.0,8412.0
CostaRica,2020-08-14,10.0,-84.0,281.0,26931.0,8785.0
CostaRica,2020-08-15,10.0,-84.0,291.0,27737.0,9010.0
CostaRica,2020-08-16,10.0,-84.0,294.0,28465.0,9062.0
CostaRica,2020-08-17,10.0,-84.0,304.0,29084.0,9233.0
CostaRica,2020-08-18,10.0,-84.0,314.0,29643.0,9462.0
CostaRica,2020-08-19,10.0,-84.0,321.0,30409.0,9660.0
CostaRica,2020-08-20,10.0,-84.0,333.0,31075.0,9939.0
CostaRica,2020-08-21,10.0,-84.0,340.0,32134.0,10159.0
CostaRica,2020-08-22,10.0,-84.0,348.0,33084.0,10372.0
CostaRica,2020-08-23,10.0,-84.0,355.0,33820.0,10518.0
CostaRica,2020-08-24,10.0,-84.0,362.0,34463.0,12758.0
CostaRica,2020-08-25,10.0,-84.0,376.0,35305.0,13073.0
CostaRica,2020-08-26,10.0,-84.0,386.0,36307.0,13317.0
CostaRica,2020-08-27,10.0,-84.0,397.0,37292.0,14471.0
CostaRica,2020-08-28,10.0,-84.0,407.0,38485.0,14664.0
CostaRica,2020-08-29,10.0,-84.0,418.0,39699.0,15737.0
CostaRica,2020-08-30,10.0,-84.0,418.0,39699.0,15737.0
CostaRica,2020-08-31,10.0,-84.0,436.0,41287.0,16056.0
CostaRica,2020-09-01,10.0,-84.0,443.0,42184.0,16270.0
CostaRica,2020-09-02,10.0,-84.0,453.0,43305.0,16512.0
CostaRica,2020-09-03,10.0,-84.0,460.0,44458.0,17855.0
CostaRica,2020-09-04,10.0,-84.0,469.0,45680.0,18053.0
CostaRica,2020-09-05,10.0,-84.0,478.0,46920.0,18211.0
CostaRica,2020-09-06,10.0,-84.0,478.0,46920.0,18211.0
CostaRica,2020-09-07,10.0,-84.0,510.0,48780.0,19083.0
CostaRica,2020-09-08,10.0,-84.0,531.0,49897.0,19285.0
CostaRica,2020-09-09,10.0,-84.0,543.0,51224.0,19544.0
CostaRica,2020-09-10,10.0,-84.0,567.0,52549.0,20322.0
CostaRica,2020-09-11,10.0,-84.0,583.0,53969.0,20710.0
CostaRica,2020-09-12,10.0,-84.0,590.0,55454.0,20928.0
CostaRica,2020-09-13,10.0,-84.0,590.0,55454.0,20928.0
CostaRica,2020-09-14,10.0,-84.0,621.0,57361.0,21206.0
CostaRica,2020-09-15,10.0,-84.0,633.0,58137.0,21536.0
CostaRica,2020-09-16,10.0,-84.0,649.0,59516.0,21752.0
CostaRica,2020-09-17,10.0,-84.0,666.0,60818.0,22662.0
CostaRica,2020-09-18,10.0,-84.0,686.0,62374.0,23160.0
CostaRica,2020-09-19,10.0,-84.0,706.0,63712.0,23552.0
CostaRica,2020-09-20,10.0,-84.0,706.0,63712.0,23552.0
CostaRica,2020-09-21,10.0,-84.0,745.0,65602.0,25127.0
CostaRica,2020-09-22,10.0,-84.0,760.0,66689.0,25706.0
CostaRica,2020-09-23,10.0,-84.0,781.0,68059.0,26136.0
CostaRica,2020-09-24,10.0,-84.0,795.0,69459.0,26554.0
CostaRica,2020-09-25,10.0,-84.0,812.0,70816.0,27023.0
CostaRica,2020-09-26,10.0,-84.0,828.0,72049.0,27760.0
CostaRica,2020-09-27,10.0,-84.0,828.0,72049.0,27760.0
CostaRica,2020-09-28,10.0,-84.0,861.0,73714.0,29420.0
CostaRica,2020-09-29,10.0,-84.0,880.0,74604.0,30703.0
CostaRica,2020-09-30,10.0,-84.0,904.0,75760.0,37841.0
CostaRica,2020-10-01,10.0,-84.0,917.0,76828.0,39843.0
CostaRica,2020-10-02,10.0,-84.0,930.0,77829.0,42621.0
CostaRica,2020-10-03,10.0,-84.0,950.0,79182.0,45007.0
CostaRica,2020-10-04,10.0,-84.0,950.0,79182.0,45007.0
CostaRica,2020-10-05,10.0,-84.0,987.0,81129.0,49703.0
CostaRica,2020-10-06,10.0,-84.0,1004.0,82142.0,50020.0
Croatia,2020-07-01,45.1667,15.5,108.0,2831.0,2155.0
Croatia,2020-07-02,45.1667,15.5,110.0,2912.0,2155.0
Croatia,2020-07-03,45.1667,15.5,112.0,3008.0,2168.0
Croatia,2020-07-04,45.1667,15.5,113.0,3094.0,2183.0
Croatia,2020-07-05,45.1667,15.5,113.0,3151.0,2196.0
Croatia,2020-07-06,45.1667,15.5,113.0,3220.0,2210.0
Croatia,2020-07-07,45.1667,15.5,113.0,3272.0,2229.0
Croatia,2020-07-08,45.1667,15.5,114.0,3325.0,2277.0
Croatia,2020-07-09,45.1667,15.5,115.0,3416.0,2323.0
Croatia,2020-07-10,45.1667,15.5,117.0,3532.0,2377.0
Croatia,2020-07-11,45.1667,15.5,118.0,3672.0,2466.0
Croatia,2020-07-12,45.1667,15.5,119.0,3722.0,2486.0
Croatia,2020-07-13,45.1667,15.5,119.0,3775.0,2514.0
Croatia,2020-07-14,45.1667,15.5,120.0,3827.0,2558.0
Croatia,2020-07-15,45.1667,15.5,120.0,3953.0,2629.0
Croatia,2020-07-16,45.1667,15.5,120.0,4039.0,2729.0
Croatia,2020-07-17,45.1667,15.5,120.0,4137.0,2825.0
Croatia,2020-07-18,45.1667,15.5,120.0,4253.0,2929.0
Croatia,2020-07-19,45.1667,15.5,120.0,4345.0,3018.0
Croatia,2020-07-20,45.1667,15.5,122.0,4370.0,3101.0
Croatia,2020-07-21,45.1667,15.5,123.0,4422.0,3183.0
Croatia,2020-07-22,45.1667,15.5,125.0,4530.0,3278.0
Croatia,2020-07-23,45.1667,15.5,128.0,4634.0,3394.0
Croatia,2020-07-24,45.1667,15.5,128.0,4715.0,3555.0
Croatia,2020-07-25,45.1667,15.5,133.0,4792.0,3778.0
Croatia,2020-07-26,45.1667,15.5,136.0,4857.0,3866.0
Croatia,2020-07-27,45.1667,15.5,139.0,4881.0,3936.0
Croatia,2020-07-28,45.1667,15.5,140.0,4923.0,4034.0
Croatia,2020-07-29,45.1667,15.5,141.0,4993.0,4099.0
Croatia,2020-07-30,45.1667,15.5,144.0,5071.0,4178.0
Croatia,2020-07-31,45.1667,15.5,145.0,5139.0,4267.0
Croatia,2020-08-01,45.1667,15.5,145.0,5224.0,4341.0
Croatia,2020-08-02,45.1667,15.5,149.0,5260.0,4373.0
Croatia,2020-08-03,45.1667,15.5,153.0,5294.0,4438.0
Croatia,2020-08-04,45.1667,15.5,154.0,5318.0,4517.0
Croatia,2020-08-05,45.1667,15.5,154.0,5376.0,4589.0
Croatia,2020-08-06,45.1667,15.5,155.0,5404.0,4688.0
Croatia,2020-08-07,45.1667,15.5,155.0,5466.0,4758.0
Croatia,2020-08-08,45.1667,15.5,157.0,5543.0,4817.0
Croatia,2020-08-09,45.1667,15.5,157.0,5604.0,4861.0
Croatia,2020-08-10,45.1667,15.5,158.0,5649.0,4906.0
Croatia,2020-08-11,45.1667,15.5,160.0,5740.0,4962.0
Croatia,2020-08-12,45.1667,15.5,160.0,5870.0,5024.0
Croatia,2020-08-13,45.1667,15.5,161.0,6050.0,5078.0
Croatia,2020-08-14,45.1667,15.5,163.0,6258.0,5134.0
Croatia,2020-08-15,45.1667,15.5,165.0,6420.0,5193.0
Croatia,2020-08-16,45.1667,15.5,166.0,6571.0,5220.0
Croatia,2020-08-17,45.1667,15.5,166.0,6656.0,5254.0
Croatia,2020-08-18,45.1667,15.5,166.0,6855.0,5318.0
Croatia,2020-08-19,45.1667,15.5,168.0,7074.0,5386.0
Croatia,2020-08-20,45.1667,15.5,168.0,7329.0,5472.0
Croatia,2020-08-21,45.1667,15.5,169.0,7594.0,5584.0
Croatia,2020-08-22,45.1667,15.5,170.0,7900.0,5678.0
Croatia,2020-08-23,45.1667,15.5,171.0,8175.0,5801.0
Croatia,2020-08-24,45.1667,15.5,173.0,8311.0,5926.0
Croatia,2020-08-25,45.1667,15.5,175.0,8530.0,6124.0
Croatia,2020-08-26,45.1667,15.5,175.0,8888.0,6362.0
Croatia,2020-08-27,45.1667,15.5,177.0,9192.0,6595.0
Croatia,2020-08-28,45.1667,15.5,180.0,9549.0,6809.0
Croatia,2020-08-29,45.1667,15.5,183.0,9861.0,7024.0
Croatia,2020-08-30,45.1667,15.5,184.0,10123.0,7212.0
Croatia,2020-08-31,45.1667,15.5,186.0,10269.0,7434.0
Croatia,2020-09-01,45.1667,15.5,187.0,10414.0,7735.0
Croatia,2020-09-02,45.1667,15.5,191.0,10725.0,7968.0
Croatia,2020-09-03,45.1667,15.5,194.0,11094.0,8266.0
Croatia,2020-09-04,45.1667,15.5,195.0,11428.0,8530.0
Croatia,2020-09-05,45.1667,15.5,197.0,11739.0,8771.0
Croatia,2020-09-06,45.1667,15.5,198.0,11964.0,9008.0
Croatia,2020-09-07,45.1667,15.5,201.0,12081.0,9266.0
Croatia,2020-09-08,45.1667,15.5,203.0,12285.0,9553.0
Croatia,2020-09-09,45.1667,15.5,206.0,12626.0,9833.0
Croatia,2020-09-10,45.1667,15.5,208.0,12917.0,10142.0
Croatia,2020-09-11,45.1667,15.5,211.0,13107.0,10466.0
Croatia,2020-09-12,45.1667,15.5,218.0,13368.0,10721.0
Croatia,2020-09-13,45.1667,15.5,224.0,13533.0,10899.0
Croatia,2020-09-14,45.1667,15.5,227.0,13598.0,11151.0
Croatia,2020-09-15,45.1667,15.5,230.0,13749.0,11412.0
Croatia,2020-09-16,45.1667,15.5,236.0,14029.0,11690.0
Croatia,2020-09-17,45.1667,15.5,238.0,14279.0,11933.0
Croatia,2020-09-18,45.1667,15.5,244.0,14513.0,12169.0
Croatia,2020-09-19,45.1667,15.5,244.0,14725.0,12353.0
Croatia,2020-09-20,45.1667,15.5,248.0,14922.0,12536.0
Croatia,2020-09-21,45.1667,15.5,253.0,14992.0,12737.0
Croatia,2020-09-22,45.1667,15.5,255.0,15136.0,12987.0
Croatia,2020-09-23,45.1667,15.5,257.0,15340.0,13815.0
Croatia,2020-09-24,45.1667,15.5,261.0,15572.0,14111.0
Croatia,2020-09-25,45.1667,15.5,266.0,15795.0,14303.0
Croatia,2020-09-26,45.1667,15.5,269.0,16007.0,14405.0
Croatia,2020-09-27,45.1667,15.5,272.0,16197.0,14609.0
Croatia,2020-09-28,45.1667,15.5,272.0,16245.0,14793.0
Croatia,2020-09-29,45.1667,15.5,275.0,16380.0,14947.0
Croatia,2020-09-30,45.1667,15.5,280.0,16593.0,15057.0
Croatia,2020-10-01,45.1667,15.5,284.0,16827.0,15218.0
Croatia,2020-10-02,45.1667,15.5,291.0,17160.0,15423.0
Croatia,2020-10-03,45.1667,15.5,293.0,17401.0,15661.0
Croatia,2020-10-04,45.1667,15.5,298.0,17659.0,15849.0
Croatia,2020-10-05,45.1667,15.5,300.0,17797.0,16031.0
Croatia,2020-10-06,45.1667,15.5,304.0,18084.0,16192.0
Cuba,2020-07-01,21.814,-79.194,86.0,2348.0,2218.0
Cuba,2020-07-02,21.814,-79.194,86.0,2353.0,2221.0
Cuba,2020-07-03,21.814,-79.194,86.0,2361.0,2224.0
Cuba,2020-07-04,21.814,-79.194,86.0,2369.0,2227.0
Cuba,2020-07-05,21.814,-79.194,86.0,2372.0,2229.0
Cuba,2020-07-06,21.814,-79.194,86.0,2380.0,2234.0
Cuba,2020-07-07,21.814,-79.194,86.0,2395.0,2240.0
Cuba,2020-07-08,21.814,-79.194,86.0,2399.0,2242.0
Cuba,2020-07-09,21.814,-79.194,86.0,2403.0,2244.0
Cuba,2020-07-10,21.814,-79.194,86.0,2413.0,2249.0
Cuba,2020-07-11,21.814,-79.194,87.0,2420.0,2254.0
Cuba,2020-07-12,21.814,-79.194,87.0,2426.0,2258.0
Cuba,2020-07-13,21.814,-79.194,87.0,2428.0,2268.0
Cuba,2020-07-14,21.814,-79.194,87.0,2432.0,2275.0
Cuba,2020-07-15,21.814,-79.194,87.0,2438.0,2277.0
Cuba,2020-07-16,21.814,-79.194,87.0,2440.0,2285.0
Cuba,2020-07-17,21.814,-79.194,87.0,2444.0,2300.0
Cuba,2020-07-18,21.814,-79.194,87.0,2445.0,2304.0
Cuba,2020-07-19,21.814,-79.194,87.0,2446.0,2308.0
Cuba,2020-07-20,21.814,-79.194,87.0,2446.0,2308.0
Cuba,2020-07-21,21.814,-79.194,87.0,2449.0,2321.0
Cuba,2020-07-22,21.814,-79.194,87.0,2462.0,2326.0
Cuba,2020-07-23,21.814,-79.194,87.0,2466.0,2339.0
Cuba,2020-07-24,21.814,-79.194,87.0,2469.0,2341.0
Cuba,2020-07-25,21.814,-79.194,87.0,2478.0,2345.0
Cuba,2020-07-26,21.814,-79.194,87.0,2495.0,2349.0
Cuba,2020-07-27,21.814,-79.194,87.0,2532.0,2351.0
Cuba,2020-07-28,21.814,-79.194,87.0,2555.0,2352.0
Cuba,2020-07-29,21.814,-79.194,87.0,2588.0,2353.0
Cuba,2020-07-30,21.814,-79.194,87.0,2597.0,2355.0
Cuba,2020-07-31,21.814,-79.194,87.0,2608.0,2355.0
Cuba,2020-08-01,21.814,-79.194,87.0,2633.0,2367.0
Cuba,2020-08-02,21.814,-79.194,87.0,2646.0,2369.0
Cuba,2020-08-03,21.814,-79.194,87.0,2670.0,2373.0
Cuba,2020-08-04,21.814,-79.194,88.0,2701.0,2382.0
Cuba,2020-08-05,21.814,-79.194,88.0,2726.0,2396.0
Cuba,2020-08-06,21.814,-79.194,88.0,2775.0,2409.0
Cuba,2020-08-07,21.814,-79.194,88.0,2829.0,2429.0
Cuba,2020-08-08,21.814,-79.194,88.0,2888.0,2442.0
Cuba,2020-08-09,21.814,-79.194,88.0,2953.0,2451.0
Cuba,2020-08-10,21.814,-79.194,88.0,3046.0,2460.0
Cuba,2020-08-11,21.814,-79.194,88.0,3093.0,2472.0
Cuba,2020-08-12,21.814,-79.194,88.0,3128.0,2504.0
Cuba,2020-08-13,21.814,-79.194,89.0,3174.0,2525.0
Cuba,2020-08-14,21.814,-79.194,88.0,3229.0,2547.0
Cuba,2020-08-15,21.814,-79.194,88.0,3292.0,2568.0
Cuba,2020-08-16,21.814,-79.194,88.0,3316.0,2620.0
Cuba,2020-08-17,21.814,-79.194,88.0,3364.0,2692.0
Cuba,2020-08-18,21.814,-79.194,88.0,3408.0,2794.0
Cuba,2020-08-19,21.814,-79.194,88.0,3482.0,2863.0
Cuba,2020-08-20,21.814,-79.194,88.0,3565.0,2894.0
Cuba,2020-08-21,21.814,-79.194,89.0,3582.0,2951.0
Cuba,2020-08-22,21.814,-79.194,89.0,3617.0,3006.0
Cuba,2020-08-23,21.814,-79.194,91.0,3682.0,3044.0
Cuba,2020-08-24,21.814,-79.194,91.0,3717.0,3079.0
Cuba,2020-08-25,21.814,-79.194,91.0,3744.0,3102.0
Cuba,2020-08-26,21.814,-79.194,92.0,3759.0,3159.0
Cuba,2020-08-27,21.814,-79.194,92.0,3806.0,3195.0
Cuba,2020-08-28,21.814,-79.194,92.0,3866.0,3222.0
Cuba,2020-08-29,21.814,-79.194,94.0,3925.0,3273.0
Cuba,2020-08-30,21.814,-79.194,94.0,3973.0,3327.0
Cuba,2020-08-31,21.814,-79.194,94.0,4032.0,3378.0
Cuba,2020-09-01,21.814,-79.194,95.0,4065.0,3395.0
Cuba,2020-09-02,21.814,-79.194,98.0,4126.0,3458.0
Cuba,2020-09-03,21.814,-79.194,100.0,4214.0,3474.0
Cuba,2020-09-04,21.814,-79.194,100.0,4266.0,3487.0
Cuba,2020-09-05,21.814,-79.194,100.0,4298.0,3570.0
Cuba,2020-09-06,21.814,-79.194,101.0,4309.0,3590.0
Cuba,2020-09-07,21.814,-79.194,102.0,4352.0,3642.0
Cuba,2020-09-08,21.814,-79.194,104.0,4377.0,3700.0
Cuba,2020-09-09,21.814,-79.194,104.0,4459.0,3727.0
Cuba,2020-09-10,21.814,-79.194,106.0,4551.0,3779.0
Cuba,2020-09-11,21.814,-79.194,106.0,4593.0,3844.0
Cuba,2020-09-12,21.814,-79.194,108.0,4653.0,3878.0
Cuba,2020-09-13,21.814,-79.194,108.0,4684.0,3930.0
Cuba,2020-09-14,21.814,-79.194,108.0,4726.0,4040.0
Cuba,2020-09-15,21.814,-79.194,108.0,4803.0,4119.0
Cuba,2020-09-16,21.814,-79.194,109.0,4876.0,4131.0
Cuba,2020-09-17,21.814,-79.194,109.0,4933.0,4230.0
Cuba,2020-09-18,21.814,-79.194,111.0,5004.0,4249.0
Cuba,2020-09-19,21.814,-79.194,113.0,5055.0,4284.0
Cuba,2020-09-20,21.814,-79.194,115.0,5091.0,4412.0
Cuba,2020-09-21,21.814,-79.194,116.0,5141.0,4462.0
Cuba,2020-09-22,21.814,-79.194,117.0,5222.0,4506.0
Cuba,2020-09-23,21.814,-79.194,118.0,5270.0,4582.0
Cuba,2020-09-24,21.814,-79.194,118.0,5310.0,4613.0
Cuba,2020-09-25,21.814,-79.194,118.0,5350.0,4658.0
Cuba,2020-09-26,21.814,-79.194,120.0,5412.0,4732.0
Cuba,2020-09-27,21.814,-79.194,122.0,5457.0,4751.0
Cuba,2020-09-28,21.814,-79.194,122.0,5483.0,4787.0
Cuba,2020-09-29,21.814,-79.194,122.0,5531.0,4866.0
Cuba,2020-09-30,21.814,-79.194,122.0,5597.0,4893.0
Cuba,2020-10-01,21.814,-79.194,122.0,5670.0,4922.0
Cuba,2020-10-02,21.814,-79.194,122.0,5718.0,4922.0
Cuba,2020-10-03,21.814,-79.194,122.0,5780.0,5118.0
Cuba,2020-10-04,21.814,-79.194,122.0,5809.0,5145.0
Cuba,2020-10-05,21.814,-79.194,123.0,5845.0,5232.0
Cuba,2020-10-06,21.814,-79.194,123.0,5883.0,5278.0
Curacao,2020-07-01,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-02,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-03,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-04,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-05,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-06,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-07,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-08,12.1696,-68.99,1.0,23.0,19.0
Curacao,2020-07-09,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-10,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-11,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-12,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-13,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-14,12.1696,-68.99,1.0,25.0,24.0
Curacao,2020-07-15,12.1696,-68.99,1.0,26.0,24.0
Curacao,2020-07-16,12.1696,-68.99,1.0,26.0,24.0
Curacao,2020-07-17,12.1696,-68.99,1.0,28.0,24.0
