AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
Sonora,Mexico,29.682207492821703,-110.74509956420816,2987.0,34738.0,30978.0,2020-10-06
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1595.0,10518.0,7729.0,2020-07-01
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1635.0,10671.0,7934.0,2020-07-02
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1656.0,10894.0,8182.0,2020-07-03
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1719.0,11477.0,8530.0,2020-07-04
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1724.0,11571.0,8719.0,2020-07-05
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1745.0,11979.0,9018.0,2020-07-06
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1802.0,12341.0,9196.0,2020-07-07
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1844.0,12739.0,9458.0,2020-07-08
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1890.0,13032.0,9698.0,2020-07-09
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1928.0,13293.0,9977.0,2020-07-10
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1944.0,13610.0,10248.0,2020-07-11
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1963.0,13782.0,10542.0,2020-07-12
Veracruz,Mexico,19.3368283669214,-96.36958089392431,1987.0,14039.0,10804.0,2020-07-13
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2026.0,14594.0,11113.0,2020-07-14
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2058.0,15073.0,11490.0,2020-07-15
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2101.0,15376.0,11747.0,2020-07-16
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2137.0,15901.0,12236.0,2020-07-17
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2159.0,16339.0,12652.0,2020-07-18
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2164.0,16795.0,11731.0,2020-07-19
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2188.0,17172.0,12270.0,2020-07-20
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2269.0,17406.0,12296.0,2020-07-21
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2308.0,17610.0,12300.0,2020-07-22
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2350.0,18065.0,12561.0,2020-07-23
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2432.0,18463.0,12999.0,2020-07-24
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2432.0,18687.0,13213.0,2020-07-25
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2512.0,18974.0,13605.0,2020-07-26
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2525.0,19535.0,14271.0,2020-07-27
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2625.0,20009.0,14592.0,2020-07-28
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2665.0,20264.0,14777.0,2020-07-29
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2706.0,20605.0,15097.0,2020-07-30
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2755.0,20852.0,15391.0,2020-07-31
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2806.0,21582.0,16037.0,2020-08-01
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2821.0,21663.0,16240.0,2020-08-02
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2831.0,22005.0,16761.0,2020-08-03
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2873.0,22178.0,16949.0,2020-08-04
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2905.0,22518.0,17193.0,2020-08-05
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2946.0,22953.0,17556.0,2020-08-06
Veracruz,Mexico,19.3368283669214,-96.36958089392431,2990.0,23131.0,17701.0,2020-08-07
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3017.0,23491.0,18162.0,2020-08-08
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3021.0,23694.0,18520.0,2020-08-09
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3060.0,24039.0,19057.0,2020-08-10
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3097.0,24443.0,19471.0,2020-08-11
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3138.0,24687.0,19656.0,2020-08-12
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3201.0,24924.0,19827.0,2020-08-13
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3232.0,25033.0,19933.0,2020-08-14
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3260.0,25325.0,20264.0,2020-08-15
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3275.0,25679.0,20670.0,2020-08-16
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3282.0,25928.0,21007.0,2020-08-17
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3328.0,26077.0,21073.0,2020-08-18
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3355.0,26192.0,21126.0,2020-08-19
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3393.0,26372.0,21211.0,2020-08-20
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3421.0,26467.0,21363.0,2020-08-21
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3463.0,26873.0,21729.0,2020-08-22
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3466.0,26971.0,21907.0,2020-08-23
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3518.0,27301.0,22340.0,2020-08-24
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3558.0,27385.0,22404.0,2020-08-25
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3577.0,27520.0,22536.0,2020-08-26
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3600.0,27669.0,22658.0,2020-08-27
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3623.0,27804.0,22757.0,2020-08-28
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3643.0,27985.0,22837.0,2020-08-29
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3649.0,28168.0,23029.0,2020-08-30
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3666.0,28264.0,23225.0,2020-08-31
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3702.0,28581.0,23486.0,2020-09-01
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3724.0,28734.0,23492.0,2020-09-02
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3739.0,28929.0,23762.0,2020-09-03
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3772.0,29135.0,23876.0,2020-09-04
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3781.0,29328.0,24050.0,2020-09-05
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3797.0,29544.0,24290.0,2020-09-06
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3804.0,29735.0,24577.0,2020-09-07
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3835.0,29928.0,24718.0,2020-09-08
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3850.0,30077.0,24867.0,2020-09-09
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3875.0,30326.0,25017.0,2020-09-10
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3910.0,30504.0,25233.0,2020-09-11
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3930.0,30788.0,25347.0,2020-09-12
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3938.0,30867.0,25542.0,2020-09-13
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3942.0,31055.0,25819.0,2020-09-14
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3975.0,31305.0,26059.0,2020-09-15
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3993.0,31370.0,26188.0,2020-09-16
Veracruz,Mexico,19.3368283669214,-96.36958089392431,3998.0,31380.0,26295.0,2020-09-17
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4026.0,31561.0,26427.0,2020-09-18
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4046.0,31680.0,26543.0,2020-09-19
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4050.0,31737.0,26579.0,2020-09-20
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4061.0,31977.0,26845.0,2020-09-21
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4086.0,32175.0,26968.0,2020-09-22
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4106.0,32263.0,27019.0,2020-09-23
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4131.0,32392.0,27176.0,2020-09-24
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4146.0,32665.0,27298.0,2020-09-25
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4180.0,32803.0,27384.0,2020-09-26
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4182.0,32954.0,27520.0,2020-09-27
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4187.0,33109.0,27748.0,2020-09-28
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4206.0,33322.0,27910.0,2020-09-29
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4222.0,33382.0,27951.0,2020-09-30
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4265.0,33480.0,27996.0,2020-10-01
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4333.0,33616.0,27994.0,2020-10-02
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4354.0,33708.0,28180.0,2020-10-03
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4358.0,33809.0,28469.0,2020-10-04
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4417.0,34233.0,28826.0,2020-10-05
Veracruz,Mexico,19.3368283669214,-96.36958089392431,4432.0,34422.0,29004.0,2020-10-06
,Serbia,44.0,21.0,281.0,14836.0,12772.0,2020-07-01
,Serbia,44.0,21.0,287.0,15195.0,12912.0,2020-07-02
,Serbia,44.0,21.0,298.0,15504.0,13064.0,2020-07-03
,Serbia,44.0,21.0,306.0,15829.0,13176.0,2020-07-04
,Serbia,44.0,21.0,311.0,16131.0,13267.0,2020-07-05
,Serbia,44.0,21.0,317.0,16420.0,13366.0,2020-07-06
,Serbia,44.0,21.0,330.0,16719.0,13447.0,2020-07-07
,Serbia,44.0,21.0,341.0,17076.0,13562.0,2020-07-08
,Serbia,44.0,21.0,352.0,17342.0,13651.0,2020-07-09
,Serbia,44.0,21.0,370.0,17728.0,13719.0,2020-07-10
,Serbia,44.0,21.0,382.0,18073.0,13780.0,2020-07-11
,Serbia,44.0,21.0,393.0,18360.0,13876.0,2020-07-12
,Serbia,44.0,21.0,405.0,18639.0,13940.0,2020-07-13
,Serbia,44.0,21.0,418.0,18983.0,13991.0,2020-07-14
,Serbia,44.0,21.0,429.0,19334.0,14047.0,2020-07-15
,Serbia,44.0,21.0,442.0,19717.0,14417.0,2020-07-16
,Serbia,44.0,21.0,452.0,20109.0,14799.0,2020-07-17
,Serbia,44.0,21.0,461.0,20498.0,15179.0,2020-07-18
,Serbia,44.0,21.0,472.0,20894.0,15564.0,2020-07-19
,Serbia,44.0,21.0,482.0,21253.0,0.0,2020-07-20
,Serbia,44.0,21.0,491.0,21605.0,0.0,2020-07-21
,Serbia,44.0,21.0,499.0,22031.0,0.0,2020-07-22
,Serbia,44.0,21.0,508.0,22443.0,0.0,2020-07-23
,Serbia,44.0,21.0,518.0,22852.0,0.0,2020-07-24
,Serbia,44.0,21.0,518.0,22852.0,0.0,2020-07-25
,Serbia,44.0,21.0,534.0,23730.0,0.0,2020-07-26
,Serbia,44.0,21.0,543.0,24141.0,0.0,2020-07-27
,Serbia,44.0,21.0,551.0,24520.0,0.0,2020-07-28
,Serbia,44.0,21.0,558.0,24892.0,0.0,2020-07-29
,Serbia,44.0,21.0,565.0,25213.0,0.0,2020-07-30
,Serbia,44.0,21.0,573.0,25552.0,0.0,2020-07-31
,Serbia,44.0,21.0,582.0,25882.0,0.0,2020-08-01
,Serbia,44.0,21.0,590.0,26193.0,0.0,2020-08-02
,Serbia,44.0,21.0,598.0,26451.0,0.0,2020-08-03
,Serbia,44.0,21.0,605.0,26738.0,0.0,2020-08-04
,Serbia,44.0,21.0,614.0,27033.0,0.0,2020-08-05
,Serbia,44.0,21.0,621.0,27332.0,0.0,2020-08-06
,Serbia,44.0,21.0,626.0,27608.0,0.0,2020-08-07
,Serbia,44.0,21.0,632.0,27863.0,0.0,2020-08-08
,Serbia,44.0,21.0,641.0,28099.0,0.0,2020-08-09
,Serbia,44.0,21.0,646.0,28262.0,0.0,2020-08-10
,Serbia,44.0,21.0,652.0,28497.0,0.0,2020-08-11
,Serbia,44.0,21.0,658.0,28751.0,0.0,2020-08-12
,Serbia,44.0,21.0,661.0,28998.0,0.0,2020-08-13
,Serbia,44.0,21.0,665.0,29233.0,0.0,2020-08-14
,Serbia,44.0,21.0,670.0,29471.0,0.0,2020-08-15
,Serbia,44.0,21.0,674.0,29682.0,0.0,2020-08-16
,Serbia,44.0,21.0,677.0,29782.0,0.0,2020-08-17
,Serbia,44.0,21.0,681.0,29890.0,0.0,2020-08-18
,Serbia,44.0,21.0,684.0,30048.0,0.0,2020-08-19
,Serbia,44.0,21.0,689.0,30209.0,0.0,2020-08-20
,Serbia,44.0,21.0,692.0,30378.0,0.0,2020-08-21
,Serbia,44.0,21.0,695.0,30548.0,0.0,2020-08-22
,Serbia,44.0,21.0,698.0,30657.0,0.0,2020-08-23
,Serbia,44.0,21.0,701.0,30714.0,0.0,2020-08-24
,Serbia,44.0,21.0,705.0,30820.0,0.0,2020-08-25
,Serbia,44.0,21.0,707.0,30974.0,0.0,2020-08-26
,Serbia,44.0,21.0,707.0,31099.0,0.0,2020-08-27
,Serbia,44.0,21.0,709.0,31207.0,0.0,2020-08-28
,Serbia,44.0,21.0,710.0,31282.0,0.0,2020-08-29
,Serbia,44.0,21.0,711.0,31365.0,0.0,2020-08-30
,Serbia,44.0,21.0,713.0,31406.0,0.0,2020-08-31
,Serbia,44.0,21.0,715.0,31482.0,0.0,2020-09-01
,Serbia,44.0,21.0,716.0,31581.0,0.0,2020-09-02
,Serbia,44.0,21.0,718.0,31676.0,0.0,2020-09-03
,Serbia,44.0,21.0,721.0,31772.0,0.0,2020-09-04
,Serbia,44.0,21.0,723.0,31849.0,0.0,2020-09-05
,Serbia,44.0,21.0,724.0,31905.0,0.0,2020-09-06
,Serbia,44.0,21.0,725.0,31941.0,0.0,2020-09-07
,Serbia,44.0,21.0,727.0,31994.0,0.0,2020-09-08
,Serbia,44.0,21.0,728.0,32078.0,0.0,2020-09-09
,Serbia,44.0,21.0,729.0,32136.0,0.0,2020-09-10
,Serbia,44.0,21.0,730.0,32228.0,0.0,2020-09-11
,Serbia,44.0,21.0,731.0,32300.0,0.0,2020-09-12
,Serbia,44.0,21.0,733.0,32408.0,0.0,2020-09-13
,Serbia,44.0,21.0,733.0,32437.0,0.0,2020-09-14
,Serbia,44.0,21.0,735.0,32511.0,0.0,2020-09-15
,Serbia,44.0,21.0,736.0,32613.0,0.0,2020-09-16
,Serbia,44.0,21.0,738.0,32695.0,0.0,2020-09-17
,Serbia,44.0,21.0,739.0,32757.0,0.0,2020-09-18
,Serbia,44.0,21.0,740.0,32840.0,0.0,2020-09-19
,Serbia,44.0,21.0,741.0,32908.0,0.0,2020-09-20
,Serbia,44.0,21.0,743.0,32938.0,0.0,2020-09-21
,Serbia,44.0,21.0,743.0,32999.0,0.0,2020-09-22
,Serbia,44.0,21.0,744.0,33080.0,0.0,2020-09-23
,Serbia,44.0,21.0,745.0,33163.0,0.0,2020-09-24
,Serbia,44.0,21.0,746.0,33238.0,0.0,2020-09-25
,Serbia,44.0,21.0,746.0,33312.0,0.0,2020-09-26
,Serbia,44.0,21.0,747.0,33384.0,0.0,2020-09-27
,Serbia,44.0,21.0,748.0,33414.0,0.0,2020-09-28
,Serbia,44.0,21.0,749.0,33479.0,0.0,2020-09-29
,Serbia,44.0,21.0,749.0,33551.0,0.0,2020-09-30
,Serbia,44.0,21.0,750.0,33662.0,0.0,2020-10-01
,Serbia,44.0,21.0,751.0,33735.0,0.0,2020-10-02
,Serbia,44.0,21.0,753.0,33842.0,0.0,2020-10-03
,Serbia,44.0,21.0,754.0,33901.0,0.0,2020-10-04
,Serbia,44.0,21.0,756.0,33952.0,0.0,2020-10-05
,Serbia,44.0,21.0,757.0,34072.0,0.0,2020-10-06
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2485.0,15827.0,0.0,2020-07-01
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2486.0,18264.0,0.0,2020-07-02
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2487.0,18276.0,0.0,2020-07-03
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2488.0,18287.0,0.0,2020-07-04
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2488.0,18296.0,0.0,2020-07-05
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2488.0,18300.0,0.0,2020-07-06
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2488.0,18302.0,0.0,2020-07-07
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2489.0,18309.0,0.0,2020-07-08
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,15851.0,0.0,2020-07-09
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18333.0,0.0,2020-07-10
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18340.0,0.0,2020-07-11
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18359.0,0.0,2020-07-12
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18365.0,0.0,2020-07-13
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18368.0,0.0,2020-07-14
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18373.0,0.0,2020-07-15
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2490.0,18384.0,0.0,2020-07-16
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18401.0,0.0,2020-07-17
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18422.0,0.0,2020-07-18
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18445.0,0.0,2020-07-19
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18452.0,0.0,2020-07-20
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18474.0,0.0,2020-07-21
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18484.0,0.0,2020-07-22
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18500.0,0.0,2020-07-23
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18520.0,0.0,2020-07-24
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18547.0,0.0,2020-07-25
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18551.0,0.0,2020-07-26
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18554.0,0.0,2020-07-27
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18554.0,0.0,2020-07-28
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18580.0,0.0,2020-07-29
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18597.0,0.0,2020-07-30
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18627.0,0.0,2020-07-31
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18645.0,0.0,2020-08-01
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18676.0,0.0,2020-08-02
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18694.0,0.0,2020-08-03
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18694.0,0.0,2020-08-04
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18694.0,0.0,2020-08-05
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18847.0,0.0,2020-08-06
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18890.0,0.0,2020-08-07
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18950.0,0.0,2020-08-08
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,18998.0,0.0,2020-08-09
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19027.0,0.0,2020-08-10
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19027.0,0.0,2020-08-11
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19126.0,0.0,2020-08-12
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19126.0,0.0,2020-08-13
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19126.0,0.0,2020-08-14
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19289.0,0.0,2020-08-15
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19332.0,0.0,2020-08-16
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19358.0,0.0,2020-08-17
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2491.0,19407.0,0.0,2020-08-18
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19457.0,0.0,2020-08-19
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19534.0,0.0,2020-08-20
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19605.0,0.0,2020-08-21
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19728.0,0.0,2020-08-22
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19811.0,0.0,2020-08-23
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19877.0,0.0,2020-08-24
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2492.0,19921.0,0.0,2020-08-25
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,19988.0,0.0,2020-08-26
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20056.0,0.0,2020-08-27
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20107.0,0.0,2020-08-28
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20195.0,0.0,2020-08-29
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20318.0,0.0,2020-08-30
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20478.0,0.0,2020-08-31
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2494.0,20632.0,0.0,2020-09-01
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2495.0,20788.0,0.0,2020-09-02
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2496.0,20889.0,0.0,2020-09-03
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2496.0,21048.0,0.0,2020-09-04
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2496.0,21189.0,0.0,2020-09-05
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2496.0,21397.0,0.0,2020-09-06
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2496.0,21543.0,0.0,2020-09-07
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,21719.0,0.0,2020-09-08
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,21878.0,0.0,2020-09-09
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,22039.0,0.0,2020-09-10
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,22214.0,0.0,2020-09-11
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,22435.0,0.0,2020-09-12
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,22679.0,0.0,2020-09-13
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2499.0,22749.0,0.0,2020-09-14
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2500.0,23016.0,0.0,2020-09-15
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2501.0,23283.0,0.0,2020-09-16
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2501.0,23573.0,0.0,2020-09-17
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2502.0,23776.0,0.0,2020-09-18
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2505.0,24126.0,0.0,2020-09-19
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2505.0,24371.0,0.0,2020-09-20
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2505.0,24626.0,0.0,2020-09-21
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2506.0,25009.0,0.0,2020-09-22
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2508.0,25495.0,0.0,2020-09-23
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2510.0,25960.0,0.0,2020-09-24
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2510.0,26518.0,0.0,2020-09-25
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2511.0,27232.0,0.0,2020-09-26
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2512.0,27576.0,0.0,2020-09-27
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2512.0,27798.0,0.0,2020-09-28
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2512.0,28604.0,0.0,2020-09-29
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2519.0,29244.0,0.0,2020-09-30
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2522.0,29912.0,0.0,2020-10-01
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2526.0,30687.0,0.0,2020-10-02
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2530.0,31451.0,0.0,2020-10-03
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2530.0,32209.0,0.0,2020-10-04
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2530.0,32906.0,0.0,2020-10-05
Scotland,UnitedKingdom,56.70348878587296,-4.057966484319033,2532.0,33706.0,0.0,2020-10-06
Callao,Peru,-11.94004554875788,-77.12562026299923,633.0,18155.0,0.0,2020-07-01
Callao,Peru,-11.94004554875788,-77.12562026299923,643.0,18230.0,0.0,2020-07-02
Callao,Peru,-11.94004554875788,-77.12562026299923,646.0,18281.0,0.0,2020-07-03
Callao,Peru,-11.94004554875788,-77.12562026299923,650.0,18339.0,0.0,2020-07-04
Callao,Peru,-11.94004554875788,-77.12562026299923,658.0,18406.0,0.0,2020-07-05
Callao,Peru,-11.94004554875788,-77.12562026299923,664.0,18471.0,0.0,2020-07-06
Callao,Peru,-11.94004554875788,-77.12562026299923,678.0,18510.0,0.0,2020-07-07
Callao,Peru,-11.94004554875788,-77.12562026299923,683.0,18621.0,0.0,2020-07-08
Callao,Peru,-11.94004554875788,-77.12562026299923,693.0,18745.0,0.0,2020-07-09
Callao,Peru,-11.94004554875788,-77.12562026299923,702.0,18921.0,0.0,2020-07-10
Callao,Peru,-11.94004554875788,-77.12562026299923,707.0,19012.0,0.0,2020-07-11
Callao,Peru,-11.94004554875788,-77.12562026299923,715.0,19080.0,0.0,2020-07-12
