,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
43497,Tver,Russia,57.063014929130155,34.74948329772603,230.0,5964.0,4424.0,2020-09-22
43498,Tver,Russia,57.063014929130155,34.74948329772603,231.0,5999.0,4441.0,2020-09-23
43499,Tver,Russia,57.063014929130155,34.74948329772603,233.0,6034.0,4460.0,2020-09-24
43500,Tver,Russia,57.063014929130155,34.74948329772603,235.0,6071.0,4478.0,2020-09-25
43501,Tver,Russia,57.063014929130155,34.74948329772603,240.0,6117.0,4494.0,2020-09-26
43502,Tver,Russia,57.063014929130155,34.74948329772603,240.0,6166.0,4494.0,2020-09-27
43503,Tver,Russia,57.063014929130155,34.74948329772603,240.0,6218.0,4494.0,2020-09-28
43504,Tver,Russia,57.063014929130155,34.74948329772603,243.0,6271.0,4517.0,2020-09-29
43505,Tver,Russia,57.063014929130155,34.74948329772603,245.0,6324.0,4537.0,2020-09-30
43506,Tver,Russia,57.063014929130155,34.74948329772603,247.0,6385.0,4557.0,2020-10-01
43507,Tver,Russia,57.063014929130155,34.74948329772603,251.0,6449.0,4576.0,2020-10-02
43508,Tver,Russia,57.063014929130155,34.74948329772603,254.0,6518.0,4597.0,2020-10-03
43509,Tver,Russia,57.063014929130155,34.74948329772603,255.0,6585.0,4597.0,2020-10-04
43510,Tver,Russia,57.063014929130155,34.74948329772603,255.0,6653.0,4599.0,2020-10-05
43511,Tver,Russia,57.063014929130155,34.74948329772603,259.0,6720.0,4619.0,2020-10-06
43512,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3431.0,2250.0,2020-07-01
43513,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3467.0,2303.0,2020-07-02
43514,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3505.0,2370.0,2020-07-03
43515,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3542.0,2397.0,2020-07-04
43516,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3577.0,2408.0,2020-07-05
43517,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3611.0,2437.0,2020-07-06
43518,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3646.0,2495.0,2020-07-07
43519,Mordovia,Russia,54.3609868829796,44.4822927970347,27.0,3680.0,2559.0,2020-07-08
43520,Mordovia,Russia,54.3609868829796,44.4822927970347,28.0,3717.0,2605.0,2020-07-09
43521,Mordovia,Russia,54.3609868829796,44.4822927970347,28.0,3755.0,2660.0,2020-07-10
43522,Mordovia,Russia,54.3609868829796,44.4822927970347,28.0,3792.0,2708.0,2020-07-11
43523,Mordovia,Russia,54.3609868829796,44.4822927970347,29.0,3829.0,2741.0,2020-07-12
43524,Mordovia,Russia,54.3609868829796,44.4822927970347,29.0,3865.0,2755.0,2020-07-13
43525,Mordovia,Russia,54.3609868829796,44.4822927970347,29.0,3901.0,2799.0,2020-07-14
43526,Mordovia,Russia,54.3609868829796,44.4822927970347,29.0,3938.0,2847.0,2020-07-15
43527,Mordovia,Russia,54.3609868829796,44.4822927970347,30.0,3976.0,2887.0,2020-07-16
43528,Mordovia,Russia,54.3609868829796,44.4822927970347,30.0,4014.0,2926.0,2020-07-17
43529,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4051.0,2950.0,2020-07-18
43530,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4086.0,2973.0,2020-07-19
43531,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4121.0,2990.0,2020-07-20
43532,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4157.0,3046.0,2020-07-21
43533,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4192.0,3087.0,2020-07-22
43534,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4227.0,3132.0,2020-07-23
43535,Mordovia,Russia,54.3609868829796,44.4822927970347,32.0,4261.0,3173.0,2020-07-24
43536,Mordovia,Russia,54.3609868829796,44.4822927970347,33.0,4295.0,3213.0,2020-07-25
43537,Mordovia,Russia,54.3609868829796,44.4822927970347,33.0,4328.0,3237.0,2020-07-26
43538,Mordovia,Russia,54.3609868829796,44.4822927970347,33.0,4360.0,3270.0,2020-07-27
43539,Mordovia,Russia,54.3609868829796,44.4822927970347,34.0,4392.0,3309.0,2020-07-28
43540,Mordovia,Russia,54.3609868829796,44.4822927970347,34.0,4424.0,3348.0,2020-07-29
43541,Mordovia,Russia,54.3609868829796,44.4822927970347,34.0,4457.0,3389.0,2020-07-30
43542,Mordovia,Russia,54.3609868829796,44.4822927970347,34.0,4490.0,3429.0,2020-07-31
43543,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4522.0,3474.0,2020-08-01
43544,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4553.0,3478.0,2020-08-02
43545,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4585.0,3502.0,2020-08-03
43546,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4616.0,3542.0,2020-08-04
43547,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4647.0,3574.0,2020-08-05
43548,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4679.0,3606.0,2020-08-06
43549,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4709.0,3627.0,2020-08-07
43550,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4739.0,3642.0,2020-08-08
43551,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4768.0,3671.0,2020-08-09
43552,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4798.0,3697.0,2020-08-10
43553,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4828.0,3713.0,2020-08-11
43554,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4857.0,3737.0,2020-08-12
43555,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4888.0,3768.0,2020-08-13
43556,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4920.0,3809.0,2020-08-14
43557,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4952.0,3827.0,2020-08-15
43558,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,4983.0,3877.0,2020-08-16
43559,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5015.0,3901.0,2020-08-17
43560,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5047.0,3916.0,2020-08-18
43561,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5078.0,3952.0,2020-08-19
43562,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5109.0,3987.0,2020-08-20
43563,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5141.0,4028.0,2020-08-21
43564,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5174.0,4062.0,2020-08-22
43565,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5207.0,4093.0,2020-08-23
43566,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5238.0,4099.0,2020-08-24
43567,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5269.0,4139.0,2020-08-25
43568,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5301.0,4165.0,2020-08-26
43569,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5334.0,4192.0,2020-08-27
43570,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5367.0,4218.0,2020-08-28
43571,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5399.0,4239.0,2020-08-29
43572,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5430.0,4263.0,2020-08-30
43573,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5462.0,4287.0,2020-08-31
43574,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5493.0,4310.0,2020-09-01
43575,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5524.0,4330.0,2020-09-02
43576,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5556.0,4365.0,2020-09-03
43577,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5587.0,4403.0,2020-09-04
43578,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5620.0,4433.0,2020-09-05
43579,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5652.0,4476.0,2020-09-06
43580,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5683.0,4522.0,2020-09-07
43581,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5714.0,4562.0,2020-09-08
43582,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5745.0,4584.0,2020-09-09
43583,Mordovia,Russia,54.3609868829796,44.4822927970347,38.0,5776.0,4600.0,2020-09-10
43584,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5808.0,4659.0,2020-09-11
43585,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5838.0,4671.0,2020-09-12
43586,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5870.0,4736.0,2020-09-13
43587,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5901.0,4795.0,2020-09-14
43588,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5931.0,4843.0,2020-09-15
43589,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5961.0,4892.0,2020-09-16
43590,Mordovia,Russia,54.3609868829796,44.4822927970347,39.0,5992.0,4944.0,2020-09-17
43591,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6024.0,4998.0,2020-09-18
43592,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6057.0,5025.0,2020-09-19
43593,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6090.0,5049.0,2020-09-20
43594,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6122.0,5096.0,2020-09-21
43595,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6155.0,5136.0,2020-09-22
43596,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6188.0,5170.0,2020-09-23
43597,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6220.0,5199.0,2020-09-24
43598,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6254.0,5202.0,2020-09-25
43599,Mordovia,Russia,54.3609868829796,44.4822927970347,40.0,6288.0,5242.0,2020-09-26
43600,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6324.0,5267.0,2020-09-27
43601,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6361.0,5285.0,2020-09-28
43602,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6400.0,5316.0,2020-09-29
43603,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6438.0,5349.0,2020-09-30
43604,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6477.0,5382.0,2020-10-01
43605,Mordovia,Russia,54.3609868829796,44.4822927970347,41.0,6514.0,5430.0,2020-10-02
43606,Mordovia,Russia,54.3609868829796,44.4822927970347,42.0,6553.0,5466.0,2020-10-03
43607,Mordovia,Russia,54.3609868829796,44.4822927970347,42.0,6594.0,5510.0,2020-10-04
43608,Mordovia,Russia,54.3609868829796,44.4822927970347,42.0,6636.0,5513.0,2020-10-05
43609,Mordovia,Russia,54.3609868829796,44.4822927970347,42.0,6681.0,5555.0,2020-10-06
43610,Nagaland,India,26.07106102174257,94.47072928979428,0.0,459.0,168.0,2020-07-01
43611,Nagaland,India,26.07106102174257,94.47072928979428,0.0,501.0,182.0,2020-07-02
43612,Nagaland,India,26.07106102174257,94.47072928979428,0.0,539.0,228.0,2020-07-03
43613,Nagaland,India,26.07106102174257,94.47072928979428,0.0,563.0,228.0,2020-07-04
43614,Nagaland,India,26.07106102174257,94.47072928979428,0.0,590.0,231.0,2020-07-05
43615,Nagaland,India,26.07106102174257,94.47072928979428,0.0,625.0,243.0,2020-07-06
43616,Nagaland,India,26.07106102174257,94.47072928979428,0.0,625.0,243.0,2020-07-07
43617,Nagaland,India,26.07106102174257,94.47072928979428,0.0,657.0,304.0,2020-07-08
43618,Nagaland,India,26.07106102174257,94.47072928979428,0.0,673.0,304.0,2020-07-09
43619,Nagaland,India,26.07106102174257,94.47072928979428,0.0,732.0,304.0,2020-07-10
43620,Nagaland,India,26.07106102174257,94.47072928979428,0.0,748.0,313.0,2020-07-11
43621,Nagaland,India,26.07106102174257,94.47072928979428,0.0,774.0,327.0,2020-07-12
43622,Nagaland,India,26.07106102174257,94.47072928979428,0.0,845.0,340.0,2020-07-13
43623,Nagaland,India,26.07106102174257,94.47072928979428,0.0,896.0,346.0,2020-07-14
43624,Nagaland,India,26.07106102174257,94.47072928979428,0.0,902.0,348.0,2020-07-15
43625,Nagaland,India,26.07106102174257,94.47072928979428,0.0,916.0,391.0,2020-07-16
43626,Nagaland,India,26.07106102174257,94.47072928979428,0.0,956.0,405.0,2020-07-17
43627,Nagaland,India,26.07106102174257,94.47072928979428,0.0,978.0,432.0,2020-07-18
43628,Nagaland,India,26.07106102174257,94.47072928979428,0.0,988.0,445.0,2020-07-19
43629,Nagaland,India,26.07106102174257,94.47072928979428,0.0,1021.0,484.0,2020-07-20
43630,Nagaland,India,26.07106102174257,94.47072928979428,0.0,1030.0,485.0,2020-07-21
43631,Nagaland,India,26.07106102174257,94.47072928979428,0.0,1084.0,486.0,2020-07-22
43632,Nagaland,India,26.07106102174257,94.47072928979428,0.0,1174.0,530.0,2020-07-23
43633,Nagaland,India,26.07106102174257,94.47072928979428,1.0,1239.0,537.0,2020-07-24
43634,Nagaland,India,26.07106102174257,94.47072928979428,1.0,1239.0,537.0,2020-07-25
43635,Nagaland,India,26.07106102174257,94.47072928979428,4.0,1339.0,549.0,2020-07-26
43636,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1385.0,569.0,2020-07-27
43637,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1385.0,569.0,2020-07-28
43638,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1513.0,595.0,2020-07-29
43639,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1566.0,625.0,2020-07-30
43640,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1693.0,635.0,2020-07-31
43641,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1831.0,640.0,2020-08-01
43642,Nagaland,India,26.07106102174257,94.47072928979428,5.0,1935.0,648.0,2020-08-02
43643,Nagaland,India,26.07106102174257,94.47072928979428,5.0,2129.0,657.0,2020-08-03
43644,Nagaland,India,26.07106102174257,94.47072928979428,5.0,2405.0,659.0,2020-08-04
43645,Nagaland,India,26.07106102174257,94.47072928979428,6.0,2498.0,685.0,2020-08-05
43646,Nagaland,India,26.07106102174257,94.47072928979428,6.0,2580.0,819.0,2020-08-06
43647,Nagaland,India,26.07106102174257,94.47072928979428,7.0,2657.0,824.0,2020-08-07
43648,Nagaland,India,26.07106102174257,94.47072928979428,7.0,2688.0,896.0,2020-08-08
43649,Nagaland,India,26.07106102174257,94.47072928979428,8.0,2781.0,904.0,2020-08-09
43650,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3011.0,973.0,2020-08-10
43651,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3031.0,991.0,2020-08-11
43652,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3118.0,1113.0,2020-08-12
43653,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3168.0,1139.0,2020-08-13
43654,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3322.0,1198.0,2020-08-14
43655,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3340.0,1321.0,2020-08-15
43656,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3394.0,1422.0,2020-08-16
43657,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3394.0,1422.0,2020-08-17
43658,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3520.0,1664.0,2020-08-18
43659,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3558.0,1706.0,2020-08-19
43660,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3583.0,1921.0,2020-08-20
43661,Nagaland,India,26.07106102174257,94.47072928979428,8.0,3619.0,2074.0,2020-08-21
43662,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3635.0,2166.0,2020-08-22
43663,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3686.0,2294.0,2020-08-23
43664,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3714.0,2396.0,2020-08-24
43665,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3752.0,2611.0,2020-08-25
43666,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3778.0,2611.0,2020-08-26
43667,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3784.0,2735.0,2020-08-27
43668,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3805.0,2850.0,2020-08-28
43669,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3851.0,2917.0,2020-08-29
43670,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3922.0,3026.0,2020-08-30
43671,Nagaland,India,26.07106102174257,94.47072928979428,9.0,3950.0,3067.0,2020-08-31
43672,Nagaland,India,26.07106102174257,94.47072928979428,9.0,4003.0,3201.0,2020-09-01
43673,Nagaland,India,26.07106102174257,94.47072928979428,9.0,4017.0,3223.0,2020-09-02
43674,Nagaland,India,26.07106102174257,94.47072928979428,9.0,4066.0,3324.0,2020-09-03
43675,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4107.0,3361.0,2020-09-04
43676,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4128.0,3392.0,2020-09-05
43677,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4178.0,3511.0,2020-09-06
43678,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4220.0,3685.0,2020-09-07
43679,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4245.0,3739.0,2020-09-08
43680,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4375.0,3787.0,2020-09-09
43681,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4636.0,3792.0,2020-09-10
43682,Nagaland,India,26.07106102174257,94.47072928979428,10.0,4946.0,3802.0,2020-09-11
43683,Nagaland,India,26.07106102174257,94.47072928979428,10.0,5064.0,3839.0,2020-09-12
43684,Nagaland,India,26.07106102174257,94.47072928979428,10.0,5064.0,3839.0,2020-09-13
43685,Nagaland,India,26.07106102174257,94.47072928979428,10.0,5083.0,3901.0,2020-09-14
43686,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5229.0,3945.0,2020-09-15
43687,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5229.0,3945.0,2020-09-16
43688,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5263.0,3987.0,2020-09-17
43689,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5306.0,4098.0,2020-09-18
43690,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5357.0,4129.0,2020-09-19
43691,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5392.0,4171.0,2020-09-20
43692,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5451.0,4252.0,2020-09-21
43693,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5544.0,4477.0,2020-09-22
43694,Nagaland,India,26.07106102174257,94.47072928979428,15.0,5604.0,4517.0,2020-09-23
43695,Nagaland,India,26.07106102174257,94.47072928979428,16.0,5671.0,4536.0,2020-09-24
43696,Nagaland,India,26.07106102174257,94.47072928979428,16.0,5730.0,4626.0,2020-09-25
43697,Nagaland,India,26.07106102174257,94.47072928979428,16.0,5768.0,4669.0,2020-09-26
43698,Nagaland,India,26.07106102174257,94.47072928979428,16.0,5862.0,4819.0,2020-09-27
43699,Nagaland,India,26.07106102174257,94.47072928979428,17.0,5957.0,4938.0,2020-09-28
43700,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6040.0,4986.0,2020-09-29
43701,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6163.0,5066.0,2020-09-30
43702,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6244.0,5144.0,2020-10-01
43703,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6318.0,5211.0,2020-10-02
43704,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6429.0,5257.0,2020-10-03
43705,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6552.0,5309.0,2020-10-04
43706,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6594.0,5422.0,2020-10-05
43707,Nagaland,India,26.07106102174257,94.47072928979428,17.0,6662.0,5460.0,2020-10-06
43708,BioBio,Chile,-36.62227458355585,-71.9296874388618,32.0,2414.0,2078.0,2020-07-01
43709,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2447.0,2136.0,2020-07-02
43710,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2490.0,2165.0,2020-07-03
43711,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2533.0,2200.0,2020-07-04
43712,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2577.0,2232.0,2020-07-05
43713,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2617.0,2246.0,2020-07-06
43714,BioBio,Chile,-36.62227458355585,-71.9296874388618,33.0,2640.0,2276.0,2020-07-07
43715,BioBio,Chile,-36.62227458355585,-71.9296874388618,35.0,2700.0,2300.0,2020-07-08
43716,BioBio,Chile,-36.62227458355585,-71.9296874388618,36.0,2782.0,2335.0,2020-07-09
43717,BioBio,Chile,-36.62227458355585,-71.9296874388618,37.0,2838.0,2376.0,2020-07-10
43718,BioBio,Chile,-36.62227458355585,-71.9296874388618,38.0,2909.0,2404.0,2020-07-11
43719,BioBio,Chile,-36.62227458355585,-71.9296874388618,40.0,2965.0,2437.0,2020-07-12
43720,BioBio,Chile,-36.62227458355585,-71.9296874388618,40.0,2989.0,2465.0,2020-07-13
43721,BioBio,Chile,-36.62227458355585,-71.9296874388618,40.0,3013.0,2503.0,2020-07-14
43722,BioBio,Chile,-36.62227458355585,-71.9296874388618,40.0,3032.0,2536.0,2020-07-15
43723,BioBio,Chile,-36.62227458355585,-71.9296874388618,40.0,3080.0,2575.0,2020-07-16
43724,BioBio,Chile,-36.62227458355585,-71.9296874388618,52.0,3095.0,2619.0,2020-07-17
43725,BioBio,Chile,-36.62227458355585,-71.9296874388618,53.0,3193.0,2661.0,2020-07-18
43726,BioBio,Chile,-36.62227458355585,-71.9296874388618,53.0,3222.0,2701.0,2020-07-19
43727,BioBio,Chile,-36.62227458355585,-71.9296874388618,53.0,3222.0,2701.0,2020-07-20
43728,BioBio,Chile,-36.62227458355585,-71.9296874388618,54.0,3273.0,2805.0,2020-07-21
43729,BioBio,Chile,-36.62227458355585,-71.9296874388618,54.0,3273.0,2805.0,2020-07-22
43730,BioBio,Chile,-36.62227458355585,-71.9296874388618,56.0,3323.0,2913.0,2020-07-23
43731,BioBio,Chile,-36.62227458355585,-71.9296874388618,59.0,3349.0,2953.0,2020-07-24
43732,BioBio,Chile,-36.62227458355585,-71.9296874388618,60.0,3370.0,3003.0,2020-07-25
43733,BioBio,Chile,-36.62227458355585,-71.9296874388618,60.0,3377.0,3037.0,2020-07-26
43734,BioBio,Chile,-36.62227458355585,-71.9296874388618,60.0,3436.0,3066.0,2020-07-27
43735,BioBio,Chile,-36.62227458355585,-71.9296874388618,60.0,3449.0,3095.0,2020-07-28
43736,BioBio,Chile,-36.62227458355585,-71.9296874388618,60.0,3479.0,3147.0,2020-07-29
43737,BioBio,Chile,-36.62227458355585,-71.9296874388618,61.0,3504.0,3180.0,2020-07-30
43738,BioBio,Chile,-36.62227458355585,-71.9296874388618,62.0,3529.0,3214.0,2020-07-31
43739,BioBio,Chile,-36.62227458355585,-71.9296874388618,62.0,3556.0,3245.0,2020-08-01
43740,BioBio,Chile,-36.62227458355585,-71.9296874388618,62.0,3583.0,3264.0,2020-08-02
43741,BioBio,Chile,-36.62227458355585,-71.9296874388618,63.0,3603.0,3284.0,2020-08-03
43742,BioBio,Chile,-36.62227458355585,-71.9296874388618,63.0,3616.0,3324.0,2020-08-04
43743,BioBio,Chile,-36.62227458355585,-71.9296874388618,63.0,3644.0,3358.0,2020-08-05
43744,BioBio,Chile,-36.62227458355585,-71.9296874388618,65.0,3656.0,3375.0,2020-08-06
43745,BioBio,Chile,-36.62227458355585,-71.9296874388618,68.0,3703.0,3391.0,2020-08-07
43746,BioBio,Chile,-36.62227458355585,-71.9296874388618,69.0,3752.0,3430.0,2020-08-08
43747,BioBio,Chile,-36.62227458355585,-71.9296874388618,69.0,3784.0,3457.0,2020-08-09
43748,BioBio,Chile,-36.62227458355585,-71.9296874388618,69.0,3823.0,3473.0,2020-08-10
43749,BioBio,Chile,-36.62227458355585,-71.9296874388618,69.0,3843.0,3502.0,2020-08-11
43750,BioBio,Chile,-36.62227458355585,-71.9296874388618,69.0,3879.0,3535.0,2020-08-12
43751,BioBio,Chile,-36.62227458355585,-71.9296874388618,70.0,3910.0,3562.0,2020-08-13
43752,BioBio,Chile,-36.62227458355585,-71.9296874388618,71.0,3942.0,3580.0,2020-08-14
43753,BioBio,Chile,-36.62227458355585,-71.9296874388618,73.0,3950.0,3600.0,2020-08-15
43754,BioBio,Chile,-36.62227458355585,-71.9296874388618,73.0,3960.0,3614.0,2020-08-16
43755,BioBio,Chile,-36.62227458355585,-71.9296874388618,73.0,3997.0,3646.0,2020-08-17
43756,BioBio,Chile,-36.62227458355585,-71.9296874388618,73.0,4027.0,3683.0,2020-08-18
43757,BioBio,Chile,-36.62227458355585,-71.9296874388618,73.0,4056.0,3710.0,2020-08-19
43758,BioBio,Chile,-36.62227458355585,-71.9296874388618,74.0,4100.0,3738.0,2020-08-20
43759,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4140.0,3782.0,2020-08-21
43760,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4206.0,3809.0,2020-08-22
43761,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4245.0,3829.0,2020-08-23
43762,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4305.0,3846.0,2020-08-24
43763,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4344.0,3899.0,2020-08-25
43764,BioBio,Chile,-36.62227458355585,-71.9296874388618,75.0,4414.0,3932.0,2020-08-26
43765,BioBio,Chile,-36.62227458355585,-71.9296874388618,76.0,4468.0,3952.0,2020-08-27
43766,BioBio,Chile,-36.62227458355585,-71.9296874388618,77.0,4556.0,3978.0,2020-08-28
43767,BioBio,Chile,-36.62227458355585,-71.9296874388618,80.0,4648.0,4022.0,2020-08-29
43768,BioBio,Chile,-36.62227458355585,-71.9296874388618,80.0,4705.0,4058.0,2020-08-30
43769,BioBio,Chile,-36.62227458355585,-71.9296874388618,80.0,4785.0,4106.0,2020-08-31
43770,BioBio,Chile,-36.62227458355585,-71.9296874388618,80.0,4810.0,4141.0,2020-09-01
43771,BioBio,Chile,-36.62227458355585,-71.9296874388618,80.0,4838.0,4191.0,2020-09-02
43772,BioBio,Chile,-36.62227458355585,-71.9296874388618,82.0,4887.0,4238.0,2020-09-03
43773,BioBio,Chile,-36.62227458355585,-71.9296874388618,83.0,4976.0,4316.0,2020-09-04
43774,BioBio,Chile,-36.62227458355585,-71.9296874388618,84.0,5029.0,4364.0,2020-09-05
43775,BioBio,Chile,-36.62227458355585,-71.9296874388618,85.0,5123.0,4430.0,2020-09-06
43776,BioBio,Chile,-36.62227458355585,-71.9296874388618,86.0,5164.0,4477.0,2020-09-07
43777,BioBio,Chile,-36.62227458355585,-71.9296874388618,86.0,5199.0,4550.0,2020-09-08
43778,BioBio,Chile,-36.62227458355585,-71.9296874388618,86.0,5229.0,4612.0,2020-09-09
43779,BioBio,Chile,-36.62227458355585,-71.9296874388618,88.0,5272.0,4677.0,2020-09-10
